cust_id,recommended_movie
42477,Bram Stoker's Dracula
42487,Seven Samurai
42487,Rosemary's Baby
42487,Igby Goes Down
42630,Casino: 10th Anniversary Edition
42630,Dirty Rotten Scoundrels
42630,Bram Stoker's Dracula
43141,Robin Hood: Prince of Thieves
43141,The Rundown
43141,Bad Boys II
43177,Superman: The Movie
43177,"Planes, Trains and Automobiles"
43177,Seven Samurai
43279,Don't Say a Word
43279,A Cinderella Story
43279,Along Came Polly
43489,The Hand that Rocks the Cradle
43489,Bram Stoker's Dracula
43489,Poltergeist
43530,Being John Malkovich
43530,This Is Spinal Tap
43530,Seven Samurai
43608,The Maltese Falcon
43608,Seven Samurai
43608,Casino: 10th Anniversary Edition
43729,Brother Bear (Theatrical Widescreen Version)
43729,Look Who's Talking Too
43729,A Cinderella Story
43751,"The Godfather, Part II"
43751,Reservoir Dogs
43751,Casino: 10th Anniversary Edition
43816,Friends: Season 2
43816,Frida
43816,Footloose: Special Collector's Edition
44434,Lethal Weapon 3
44434,The Passion of the Christ
44434,The Lion King: Special Edition
44490,Batman Begins
44490,Blade: Trinity
44490,Robin Hood: Prince of Thieves
44516,Aladdin: Platinum Edition
44516,Superman: The Movie
44516,Lilo and Stitch
44518,Kill Bill: Vol. 2
44518,The Deer Hunter
44518,Seven Samurai
44573,Coach Carter
44573,Taxi
44573,Hostage
44734,Talk to Her
44734,The Motorcycle Diaries
44734,Monty Python's The Meaning of Life: Special Edition
44807,Robin Hood: Prince of Thieves
44807,Rush Hour 2
44807,Sleepy Hollow
45018,Coach Carter
45018,Taking Lives
45018,The Missing
45207,Clerks
45207,This Is Spinal Tap
45207,Chasing Amy
45234,Seven Samurai
45234,"Planes, Trains and Automobiles"
45234,Dawn of the Dead
45243,The Matrix: Reloaded
45243,Daredevil
45243,The Matrix: Revolutions
45392,Taxi
45392,Don't Say a Word
45392,The Scorpion King
45656,Daredevil
45656,Lord of the Rings: The Fellowship of the Ring
45656,Shanghai Noon
45837,Batman Begins
45837,Blade: Trinity
45837,The Rundown
46003,Batman Begins
46003,Blade: Trinity
46003,The Bourne Supremacy
46036,The Deer Hunter
46036,Chasing Amy
46036,The Life Aquatic with Steve Zissou
46140,Brother Bear (Theatrical Widescreen Version)
46140,The Emperor's New Groove
46140,The Lion King: Special Edition
46222,Porky's
46222,Major League
46222,Superman: The Movie
46231,Casino: 10th Anniversary Edition
46231,Dirty Rotten Scoundrels
46231,Training Day
46263,Taking Lives
46263,Coach Carter
46263,Taxi
46650,Coach Carter
46650,Blade: Trinity
46650,The Pacifier
46716,Casino: 10th Anniversary Edition
46716,The Deer Hunter
46716,"The Godfather, Part II"
46784,Fear and Loathing in Las Vegas
46784,Bottle Rocket
46784,Seven Samurai
46929,Seven Samurai
46929,Network
46929,Midnight Cowboy
47075,Brother Bear (Theatrical Widescreen Version)
47075,The Emperor's New Groove
47075,Look Who's Talking Too
47236,Brother Bear (Theatrical Widescreen Version)
47236,The Emperor's New Groove
47236,Aladdin: Platinum Edition
47269,Y Tu Mama Tambien
47269,Monty Python's The Meaning of Life: Special Edition
47269,25th Hour
47312,Beaches
47312,Frida
47312,Elizabeth
47344,Casino: 10th Anniversary Edition
47344,About Schmidt
47344,Y Tu Mama Tambien
47400,Footloose: Special Collector's Edition
47400,Elizabeth
47400,Singin' in the Rain
47411,Casino: 10th Anniversary Edition
47411,Eternal Sunshine of the Spotless Mind
47411,Being John Malkovich
47589,American Beauty
47589,This Is Spinal Tap
47589,Talk to Her
47891,Stargate
47891,The Rundown
47891,Lethal Weapon 3
47898,Sex and the City: Season 4
47898,While You Were Sleeping
47898,Cocoon
48210,Look Who's Talking Too
48210,50 First Dates
48210,A Cinderella Story
48282,Kill Bill: Vol. 2
48282,"Lock, Stock and Two Smoking Barrels"
48282,Fear and Loathing in Las Vegas
48285,Fear and Loathing in Las Vegas
48285,The Deer Hunter
48285,Bottle Rocket
48334,Coach Carter
48334,Along Came Polly
48334,Taxi
48607,Coach Carter
48607,Taxi
48607,Ray
48657,The Deer Hunter
48657,This Is Spinal Tap
48657,Bottle Rocket
48741,Kill Bill: Vol. 2
48741,Fear and Loathing in Las Vegas
48741,Eternal Sunshine of the Spotless Mind
48915,Chasing Amy
48915,Bottle Rocket
48915,Boyz N the Hood
49129,Clerks
49129,Casino: 10th Anniversary Edition
49129,Y Tu Mama Tambien
49142,Coach Carter
49142,Friday Night Lights
49142,Hostage
49144,Beverly Hills Cop III
49144,Look Who's Talking
49144,Robin Hood: Prince of Thieves
49330,Clerks
49330,Chasing Amy
49330,Seven Samurai
49355,Dawn of the Dead
49355,National Lampoon's Van Wilder
49355,Ace Ventura: When Nature Calls
49585,Hollow Man
49585,Collateral Damage
49585,Hostage
49890,A Cinderella Story
49890,Taxi
49890,Exit Wounds
49892,Brother Bear (Theatrical Widescreen Version)
49892,The Emperor's New Groove
49892,The Lion King: Special Edition
50057,Stargate
50057,Bad Boys II
50057,Die Hard 2: Die Harder
50075,Don't Say a Word
50075,U.S. Marshals
50075,The Hurricane
50123,"The Godfather, Part II"
50123,Monty Python's The Meaning of Life: Special Edition
50123,Swimming Pool
50214,Superman: The Movie
50214,Lilo and Stitch
50214,Shrek 2
50253,Clerks
50253,"Lock, Stock and Two Smoking Barrels"
50253,Fear and Loathing in Las Vegas
50259,Fear and Loathing in Las Vegas
50259,The Deer Hunter
50259,"The Godfather, Part II"
50282,Wonder Boys
50282,Chasing Amy
50282,Clerks
50400,Brother Bear (Theatrical Widescreen Version)
50400,The Emperor's New Groove
50400,The Lion King: Special Edition
50465,Frida
50465,Bend It Like Beckham
50465,Elizabeth
50669,Coach Carter
50669,Ray
50669,Brother Bear (Theatrical Widescreen Version)
50677,A Streetcar Named Desire
50677,Rosemary's Baby
50677,Reservoir Dogs
51086,Reservoir Dogs
51086,"Lock, Stock and Two Smoking Barrels"
51086,Heathers
51130,Alien: Collector's Edition
51130,Superman: The Movie
51130,A Nightmare on Elm Street
51247,Rosemary's Baby
51247,The Sting
51247,Casino: 10th Anniversary Edition
51523,Daredevil
51523,Blade: Trinity
51523,The Matrix: Revolutions
52000,Look Who's Talking Too
52000,Around the World in 80 Days
52000,Dr. Dolittle 2
52029,Don't Say a Word
52029,The Recruit
52029,Man on Fire
52138,Look Who's Talking Too
52138,Taking Lives
52138,A Cinderella Story
52191,Bottle Rocket
52191,Boyz N the Hood
52191,Y Tu Mama Tambien
52263,Grumpy Old Men
52263,An Officer and a Gentleman
52263,Dr. Dolittle 2
52352,Aladdin: Platinum Edition
52352,A Cinderella Story
52352,The Pacifier
52540,Alien: Collector's Edition
52540,"The Godfather, Part II"
52540,The Sting
52639,Coach Carter
52639,Along Came Polly
52639,Taxi
53243,Reservoir Dogs
53243,This Is Spinal Tap
53243,About Schmidt
53503,Little Nicky
53503,American Wedding
53503,National Lampoon's Van Wilder
53521,Bad Boys II
53521,Bad Boys
53521,Beverly Hills Cop III
53629,Singin' in the Rain
53629,Seven Samurai
53629,Goldfinger
53694,Taxi
53694,Ray
53694,Beaches
53719,50 First Dates
53719,A Cinderella Story
53719,Blade: Trinity
53878,Midnight Cowboy
53878,Network
53878,Rosemary's Baby
53936,Don't Say a Word
53936,Coach Carter
53936,Secondhand Lions
54040,This Is Spinal Tap
54040,Jaws
54040,The Pianist
54255,"The Godfather, Part II"
54255,Training Day
54255,Boyz N the Hood
54325,The Emperor's New Groove
54325,Look Who's Talking
54325,Dr. Dolittle 2
54333,Secondhand Lions
54333,Taxi
54333,Pay It Forward
54348,Forever Young
54348,Serendipity
54348,An Officer and a Gentleman
54577,Wonder Boys
54577,Midnight Cowboy
54577,Igby Goes Down
54864,The Hand that Rocks the Cradle
54864,Dirty Rotten Scoundrels
54864,Beverly Hills Cop
54870,Talk to Her
54870,The King and I
54870,Spirited Away
55018,Brother Bear (Theatrical Widescreen Version)
55018,50 First Dates
55018,A Cinderella Story
55023,This Is Spinal Tap
55023,Network
55023,A Streetcar Named Desire
55339,Lilo and Stitch
55339,The Scorpion King
55339,Bruce Almighty
55432,Look Who's Talking Too
55432,Sister Act 2: Back in the Habit
55432,Ghost
55675,Coach Carter
55675,The Rundown
55675,Uptown Girls
56225,Friends: Season 2
56225,The King and I
56225,Whale Rider
56298,Eternal Sunshine of the Spotless Mind
56298,Being John Malkovich
56298,Clerks
56310,Batman Begins
56310,Spirited Away
56310,Stargate
56371,Wonder Boys
56371,The Life Aquatic with Steve Zissou
56371,25th Hour
56590,The Missing
56590,The American President
56590,Beaches
56741,Flatliners
56741,The Hand that Rocks the Cradle
56741,Casino: 10th Anniversary Edition
56790,The Pacifier
56790,Hostage
56790,Freaky Friday
56854,Taking Lives
56854,Along Came Polly
56854,Taxi
57012,Planet of the Apes
57012,Bad Boys II
57012,Bad Boys
57186,Midnight Cowboy
57186,Seven Samurai
57186,Talk to Her
57193,A Cinderella Story
57193,Taxi
57193,The King and I
57332,The Hurricane
57332,The Pianist
57332,Patch Adams
57342,Coach Carter
57342,Secondhand Lions
57342,Taxi
57344,Major League
57344,Porky's
57344,10 Things I Hate About You
57347,Look Who's Talking Too
57347,A Cinderella Story
57347,The Pacifier
57565,Seven Samurai
57565,Napoleon Dynamite
57565,Monty Python's The Meaning of Life: Special Edition
57633,Spirited Away
57633,Bowling for Columbine
57633,"Lock, Stock and Two Smoking Barrels"
57736,Sex and the City: Season 4
57736,The Hand that Rocks the Cradle
57736,Freaky Friday
58399,Look Who's Talking Too
58399,The Pacifier
58399,Around the World in 80 Days
58485,Eternal Sunshine of the Spotless Mind
58485,Chasing Amy
58485,Bottle Rocket
58863,Brother Bear (Theatrical Widescreen Version)
58863,Look Who's Talking Too
58863,50 First Dates
58995,Eternal Sunshine of the Spotless Mind
58995,The Deer Hunter
58995,Being John Malkovich
59005,"Lock, Stock and Two Smoking Barrels"
59005,Fear and Loathing in Las Vegas
59005,Casino: 10th Anniversary Edition
59115,Coach Carter
59115,Taxi
59115,Pay It Forward
59143,Brother Bear (Theatrical Widescreen Version)
59143,Look Who's Talking Too
59143,A Cinderella Story
59178,A Streetcar Named Desire
59178,This Is Spinal Tap
59178,Singin' in the Rain
59218,Frida
59218,The King and I
59218,Whale Rider
59228,Don't Say a Word
59228,First Knight
59228,Taking Lives
59270,Batman Begins
59270,Stargate
59270,The Bourne Supremacy
59397,Flatliners
59397,The Hand that Rocks the Cradle
59397,Don't Say a Word
59742,Robin Hood: Prince of Thieves
59742,The Rundown
59742,S.W.A.T.
59913,Batman Begins
59913,Alien: Collector's Edition
59913,Spirited Away
59938,"The Godfather, Part II"
59938,Casino: 10th Anniversary Edition
59938,Reservoir Dogs
60183,"Lock, Stock and Two Smoking Barrels"
60183,Fear and Loathing in Las Vegas
60183,Casino: 10th Anniversary Edition
60529,Little Nicky
60529,The Hitchhiker's Guide to the Galaxy
60529,History of the World: Part 1
60538,Clerks
60538,Casino: 10th Anniversary Edition
60538,This Is Spinal Tap
60582,Batman Begins
60582,Daredevil
60582,The Matrix: Revolutions
60706,"Lock, Stock and Two Smoking Barrels"
60706,Chasing Amy
60706,Monty Python's The Meaning of Life: Special Edition
60856,Secondhand Lions
60856,Sleepless in Seattle
60856,Ghost
61176,Kill Bill: Vol. 2
61176,"Lock, Stock and Two Smoking Barrels"
61176,Fear and Loathing in Las Vegas
61472,Beverly Hills Cop III
61472,Exit Wounds
61472,The Rundown
61731,Seven Samurai
61731,Boyz N the Hood
61731,Monty Python's The Meaning of Life: Special Edition
61765,The Maltese Falcon
61765,This Is Spinal Tap
61765,North by Northwest
61810,Coach Carter
61810,Brother Bear (Theatrical Widescreen Version)
61810,A Cinderella Story
61863,Taking Lives
61863,Coach Carter
61863,Secondhand Lions
61928,Eternal Sunshine of the Spotless Mind
61928,Garden State
61928,Sideways
62285,The Professional
62285,Bram Stoker's Dracula
62285,Seven Samurai
62346,Stargate
62346,Lord of the Rings: The Fellowship of the Ring
62346,Lilo and Stitch
62361,Fear and Loathing in Las Vegas
62361,Rosemary's Baby
62361,A Nightmare on Elm Street
62452,Kill Bill: Vol. 2
62452,"Lock, Stock and Two Smoking Barrels"
62452,Casino: 10th Anniversary Edition
62471,The Deer Hunter
62471,Casino: 10th Anniversary Edition
62471,Jaws
62499,Coach Carter
62499,Secondhand Lions
62499,Along Came Polly
62655,Blade: Trinity
62655,The Matrix: Revolutions
62655,The Mummy
62691,Coach Carter
62691,Friday Night Lights
62691,Something's Gotta Give
62753,Brother Bear (Theatrical Widescreen Version)
62753,Lilo and Stitch
62753,The Emperor's New Groove
63025,Aladdin: Platinum Edition
63025,A Cinderella Story
63025,Look Who's Talking
63170,Sex and the City: Season 4
63170,The King and I
63170,Footloose: Special Collector's Edition
63452,"Lock, Stock and Two Smoking Barrels"
63452,Fear and Loathing in Las Vegas
63452,Casino: 10th Anniversary Edition
63493,Look Who's Talking Too
63493,Uptown Girls
63493,Around the World in 80 Days
63786,Shanghai Noon
63786,Lilo and Stitch
63786,U.S. Marshals
63971,Don't Say a Word
63971,The Recruit
63971,Man on Fire
64059,Taxi
64059,Hostage
64059,Patch Adams
64120,50 First Dates
64120,Brother Bear (Theatrical Widescreen Version)
64120,A Cinderella Story
64330,Blade: Trinity
64330,The Matrix: Revolutions
64330,Pirates of the Caribbean: The Curse of the Black Pearl
64663,A Streetcar Named Desire
64663,Network
64663,Seven Samurai
64741,Aladdin: Platinum Edition
64741,Look Who's Talking Too
64741,50 First Dates
64765,Bram Stoker's Dracula
64765,Saw
64765,Bad Boys
64928,Clerks
64928,"Lock, Stock and Two Smoking Barrels"
64928,Fear and Loathing in Las Vegas
64996,Whale Rider
64996,Frida
64996,Rabbit-Proof Fence
65286,Coach Carter
65286,Look Who's Talking Too
65286,Collateral Damage
65300,Taking Lives
65300,Coach Carter
65300,Taxi
65720,Pay It Forward
65720,A Cinderella Story
65720,The Pacifier
65841,A Mighty Wind
65841,The Professional
65841,Fear and Loathing in Las Vegas
65972,Taking Lives
65972,Coach Carter
65972,Along Came Polly
66109,Talk to Her
66109,Y Tu Mama Tambien
66109,Monty Python's The Meaning of Life: Special Edition
66179,Robin Hood: Prince of Thieves
66179,Patch Adams
66179,First Knight
66540,Monty Python's The Meaning of Life: Special Edition
66540,The Wizard of Oz: Collector's Edition
66540,Swimming Pool
66885,Flatliners
66885,The Hand that Rocks the Cradle
66885,Don't Say a Word
67134,Better Off Dead
67134,A Nightmare on Elm Street
67134,Sixteen Candles
67258,The Matrix: Reloaded
67258,The Matrix: Revolutions
67258,Stargate
67749,The Maltese Falcon
67749,Network
67749,Rosemary's Baby
67769,Taxi
67769,Hostage
67769,Around the World in 80 Days
67813,A Cinderella Story
67813,Hostage
67813,Taxi
67900,Brother Bear (Theatrical Widescreen Version)
67900,Look Who's Talking Too
67900,Around the World in 80 Days
67949,Batman Begins
67949,Blade: Trinity
67949,The Matrix: Revolutions
68056,Brother Bear (Theatrical Widescreen Version)
68056,Aladdin: Platinum Edition
68056,A Cinderella Story
68271,Beaches
68271,On Golden Pond
68271,Nine to Five
68297,Identity
68297,Man on Fire
68297,Taking Lives
68384,This Is Spinal Tap
68384,A Mighty Wind
68384,Being John Malkovich
68472,Brother Bear (Theatrical Widescreen Version)
68472,The Pacifier
68472,Around the World in 80 Days
68685,Coach Carter
68685,Taxi
68685,Ray
68845,Network
68845,Rosemary's Baby
68845,Seven Samurai
68979,Heathers
68979,Igby Goes Down
68979,Garden State
69065,Casino: 10th Anniversary Edition
69065,Identity
69065,Bram Stoker's Dracula
69090,The Hand that Rocks the Cradle
69090,The Family Man
69090,U.S. Marshals
69183,Clerks
69183,High Fidelity
69183,Reservoir Dogs
69368,Stargate
69368,Robin Hood: Prince of Thieves
69368,Die Hard 2: Die Harder
69528,Dirty Rotten Scoundrels
69528,Bram Stoker's Dracula
69528,Die Hard 2: Die Harder
69801,Eternal Sunshine of the Spotless Mind
69801,Being John Malkovich
69801,This Is Spinal Tap
69809,Sleepless in Seattle
69809,Along Came Polly
69809,Ghost
69860,First Knight
69860,Lethal Weapon 3
69860,Look Who's Talking Too
70125,Being John Malkovich
70125,Wonder Boys
70125,Clerks
70281,The Emperor's New Groove
70281,Look Who's Talking Too
70281,Look Who's Talking
70328,High Fidelity
70328,Heathers
70328,Better Off Dead
70476,Coach Carter
70476,Brother Bear (Theatrical Widescreen Version)
70476,A Cinderella Story
70483,"Lock, Stock and Two Smoking Barrels"
70483,Wayne's World
70483,Casino: 10th Anniversary Edition
70565,Taking Lives
70565,Coach Carter
70565,Secondhand Lions
70658,"Lock, Stock and Two Smoking Barrels"
70658,Fear and Loathing in Las Vegas
70658,American Beauty
70721,Friends: Season 2
70721,Bend It Like Beckham
70721,Elizabeth
70893,Look Who's Talking Too
70893,Around the World in 80 Days
70893,Look Who's Talking
70950,Around the World in 80 Days
70950,Blade: Trinity
70950,The Scorpion King
70976,Shanghai Noon
70976,Bad Boys II
70976,Bad Boys
71114,Taking Lives
71114,Coach Carter
71114,Secondhand Lions
71148,A Cinderella Story
71148,The Pacifier
71148,Robin Hood: Prince of Thieves
71390,Dawn of the Dead
71390,Stargate
71390,Lethal Weapon
71393,Eternal Sunshine of the Spotless Mind
71393,Boyz N the Hood
71393,28 Days Later
71426,Stargate
71426,The Rundown
71426,Bad Boys II
71594,Casino: 10th Anniversary Edition
71594,The Family Man
71594,Hostage
71743,Stargate
71743,A Man Apart
71743,American Wedding
71765,Fear and Loathing in Las Vegas
71765,Bottle Rocket
71765,Boyz N the Hood
71874,Beverly Hills Cop III
71874,Grumpy Old Men
71874,Porky's
72036,Whale Rider
72036,The Motorcycle Diaries
72036,Rabbit-Proof Fence
72398,Blade: Trinity
72398,Planet of the Apes
72398,U.S. Marshals
72451,Alien: Collector's Edition
72451,A Nightmare on Elm Street
72451,Casino: 10th Anniversary Edition
72541,Taking Lives
72541,Coach Carter
72541,Look Who's Talking Too
72607,Look Who's Talking Too
72607,Hostage
72607,Lethal Weapon 3
73023,Whale Rider
73023,The Motorcycle Diaries
73023,Frida
73103,S.W.A.T.
73103,A Man Apart
73103,A Cinderella Story
73510,Heathers
73510,Aliens: Collector's Edition
73510,Monty Python's The Meaning of Life: Special Edition
73678,The Matrix: Reloaded
73678,The Matrix: Revolutions
73678,The Bourne Supremacy
73834,Taking Lives
73834,Ray
73834,Hostage
73988,Collateral Damage
73988,End of Days
73988,Exit Wounds
73989,Along Came Polly
73989,A Cinderella Story
73989,Harold and Kumar Go to White Castle
74059,Brother Bear (Theatrical Widescreen Version)
74059,The Emperor's New Groove
74059,Around the World in 80 Days
74175,Around the World in 80 Days
74175,Dr. Dolittle 2
74175,Blade: Trinity
74320,Coach Carter
74320,Along Came Polly
74320,50 First Dates
74427,Fear and Loathing in Las Vegas
